DEPOT,CODE,TYPE,GROUP,TEU,STATUS,FOODGRADE,IDLEDAYS,LEASECONTRACT,OWNERSHIP,SOC,BUILDDATE
FRLEH0001,HLBU2736174,40OT,OPEN_TOP,2,Not Blocked,no,25,,Owned,no,12/11/2011
FRLEH0001,MSWU8088647,40OT,OPEN_TOP,2,Not Blocked,yes,15,,Owned,no,27/03/1985
FRLEH0001,ITAU1435076,40OT,OPEN_TOP,2,Not Blocked,no,42,,Owned,no,12/11/1996
FRLEH0001,CJYU6754370,20PC,FLAT-RACK,1,Not Blocked,no,14,,Owned,no,23/02/1982
FRLEH0001,TLEU1348765,20PC,FLAT-RACK,1,Not Blocked,yes,77,,Owned,no,08/09/1999
FRLEH0001,MSWU7693419,20PC,FLAT-RACK,1,Not Blocked,no,98,,Eligible for offhire,no,29/01/1985
FRLEH0001,MSAU5605958,20PC,FLAT-RACK,1,Not Blocked,no,23,,Owned,no,15/07/2018
FRLEH0001,COZU6923117,20PC,FLAT-RACK,1,Not Blocked,yes,8,,Owned,no,10/06/2013
FRLEH0001,HAMU7953958,20PC,FLAT-RACK,1,Not Blocked,yes,51,,Owned,no,20/04/2017
FRLEH0001,HLBU1696829,20PC,FLAT-RACK,1,Not Blocked,no,37,,Owned,no,27/11/2001
FRLEH0001,HPJU4375042,20PC,FLAT-RACK,1,Not Blocked,yes,99,,Owned,no,10/11/2018
FRLEH0001,SCMU1141109,20PC,FLAT-RACK,1,Not Blocked,no,38,,Owned,no,13/07/1981
FRLEH0001,CSNU6138759,20PC,FLAT-RACK,1,Not Blocked,no,4,,Owned,no,21/10/2018
FRLEH0001,HLXU4516399,20PC,FLAT-RACK,1,Not Blocked,yes,8,,Owned,no,03/09/2015
FRLEH0001,ITAU3001022,20PC,FLAT-RACK,1,Not Blocked,yes,20,,Owned,no,30/09/2011
FRLEH0001,CSNU3940176,20PC,FLAT-RACK,1,Not Blocked,yes,0,,Owned,no,13/07/2019
FRLEH0001,SCMU5838648,20PC,FLAT-RACK,1,Not Blocked,no,94,,Owned,no,08/10/1991
FRLEH0001,MSFU5025547,20PC,FLAT-RACK,1,Not Blocked,no,22,,Owned,no,10/11/2000
FRLEH0001,SCMU4194820,20PC,FLAT-RACK,1,Not Blocked,no,25,,Eligible for offhire,no,19/05/1997
FRLEH0001,HLBU1827910,20PC,FLAT-RACK,1,Not Blocked,yes,73,,Owned,no,26/11/1981
FRLEH0001,SCMU4529969,20PC,FLAT-RACK,1,Not Blocked,yes,5,,Owned,no,15/11/2018
FRLEH0001,HAMU1841094,20PC,FLAT-RACK,1,Not Blocked,no,26,,Owned,no,23/09/1994
FRLEH0001,COZU2136770,20PC,FLAT-RACK,1,Not Blocked,yes,18,,Owned,no,05/01/1990
FRLEH0001,HPJU1410911,40PC,FLAT-RACK,2,Not Blocked,no,96,,Owned,no,12/06/1986
FRLEH0001,HLXU8311644,40PC,FLAT-RACK,2,Not Blocked,no,27,,Owned,no,30/06/2009
FRLEH0001,ITAU9090314,40PC,FLAT-RACK,2,Not Blocked,no,5,,Owned,no,15/04/2014
FRLEH0001,SCMU6784282,40PC,FLAT-RACK,2,Not Blocked,yes,63,,Owned,no,23/11/2010
FRLEH0001,MSWU8053968,40PC,FLAT-RACK,2,Not Blocked,yes,17,,Owned,no,14/06/1993
FRLEH0001,CSNU9382398,40PW,HC_PALLET_WIDE,2,Not Blocked,no,76,,Owned,no,16/08/2014
FRLEH0001,COZU3431563,40PW,HC_PALLET_WIDE,2,Not Blocked,no,10,,Owned,no,10/12/2016
FRLEH0001,ITAU9550132,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,12,,Owned,no,16/04/1997
FRLEH0001,CSQU2625893,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,1,,Owned,no,19/10/2006
FRLEH0001,ITAU6890651,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,9,,Owned,no,10/04/2006
FRLEH0001,CSQU8651583,40PW,HC_PALLET_WIDE,2,Not Blocked,no,9,,Owned,no,13/02/1986
FRLEH0001,HLBU8782614,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,44,,Owned,no,10/01/2016
FRLEH0001,MSAU6688083,40PW,HC_PALLET_WIDE,2,Not Blocked,no,31,,Owned,no,23/11/1980
FRLEH0001,HPJU8263228,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,9,,Owned,no,03/04/1987
FRLEH0001,HPJU3273700,40PW,HC_PALLET_WIDE,2,Not Blocked,no,100,,Owned,no,14/11/2013
FRLEH0001,TLEU9940157,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,29,,Owned,no,25/08/1986
FRLEH0001,CSNU7559652,40PW,HC_PALLET_WIDE,2,Not Blocked,no,15,,Owned,no,14/02/1984
FRLEH0001,ITAU7895008,40PW,HC_PALLET_WIDE,2,Not Blocked,no,84,,Owned,no,09/02/2002
FRLEH0001,CSNU2842690,40PW,HC_PALLET_WIDE,2,Not Blocked,no,1,,Owned,no,28/05/2002
FRLEH0001,HPJU9757473,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,80,,Owned,no,21/10/1996
FRLEH0001,HLXU7377421,40PW,HC_PALLET_WIDE,2,Not Blocked,no,46,,Owned,no,01/11/1984
FRLEH0001,HPJU8937623,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,8,,Owned,no,27/01/1989
FRLEH0001,HLXU2364702,40PW,HC_PALLET_WIDE,2,Not Blocked,no,93,,Owned,no,29/10/2016
FRLEH0001,COZU7780555,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,85,,Owned,no,10/03/1988
FRLEH0001,ITAU6863644,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,88,,Owned,no,16/09/1999
FRLEH0001,MRKU2908474,40PW,HC_PALLET_WIDE,2,Not Blocked,no,67,,Owned,no,03/10/1991
FRLEH0001,HLXU6884881,40PW,HC_PALLET_WIDE,2,Damaged,yes,32,,Owned,no,03/01/1998
FRLEH0001,CJYU1694081,40PW,HC_PALLET_WIDE,2,Damaged,yes,1,,Owned,no,18/11/1992
FRLEH0001,MSAU5116377,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,72,,Owned,no,09/12/1994
FRLEH0001,MSAU9614703,40PW,HC_PALLET_WIDE,2,Not Blocked,no,89,,Owned,no,30/10/2019
FRLEH0001,CSQU5608381,40PW,HC_PALLET_WIDE,2,Damaged,yes,55,,Owned,no,20/01/1986
FRLEH0001,COZU6919286,40PW,HC_PALLET_WIDE,2,Not Blocked,no,18,,Eligible for offhire,no,02/06/2011
FRLEH0001,MSAU2094345,40PW,HC_PALLET_WIDE,2,Not Blocked,no,90,,Owned,no,26/10/1988
FRLEH0001,HLXU9776782,40PW,HC_PALLET_WIDE,2,Not Blocked,no,82,,Owned,no,29/09/1982
FRLEH0001,CSQU7379072,40PW,HC_PALLET_WIDE,2,Not Blocked,no,34,,Owned,no,13/07/2005
FRLEH0001,CJYU7399105,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,69,,Owned,no,24/05/1998
FRLEH0001,CJYU8350902,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,42,,Owned,no,06/03/2004
FRLEH0001,COZU6050945,40PW,HC_PALLET_WIDE,2,Not Blocked,no,9,,Owned,no,25/09/1984
FRLEH0001,HAMU8056792,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,87,,Owned,no,07/06/2006
FRLEH0001,HPJU7222776,40PW,HC_PALLET_WIDE,2,Not Blocked,no,57,,Owned,no,24/09/1987
FRLEH0001,HLBU5524025,40PW,HC_PALLET_WIDE,2,Out of Fleet,no,98,,Owned,no,25/12/2006
FRLEH0001,CSQU7697803,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,93,,Owned,no,23/06/2007
FRLEH0001,CSQU6976093,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,43,,Owned,no,15/05/1997
FRLEH0001,CJYU1638580,40PW,HC_PALLET_WIDE,2,Not Blocked,no,90,,Owned,no,07/02/2001
FRLEH0001,HPJU8455983,40PW,HC_PALLET_WIDE,2,Not Blocked,no,52,,Owned,no,23/05/1979
FRLEH0001,TLEU5852366,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,58,,Owned,no,24/01/1983
FRLEH0001,COZU6529539,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,36,,Owned,no,05/08/1993
FRLEH0001,MSWU9503102,40PW,HC_PALLET_WIDE,2,Not Blocked,no,7,,Owned,no,02/09/2006
FRLEH0001,CSNU2055385,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,84,,Owned,no,16/08/1981
FRLEH0001,HPJU1148240,40PW,HC_PALLET_WIDE,2,Out of Fleet,no,87,,Owned,no,05/08/1989
FRLEH0001,MRKU6435038,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,20,,Owned,no,19/12/2007
FRLEH0001,ITAU9783742,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,96,,Owned,no,18/06/2014
FRLEH0001,HLBU2670500,40PW,HC_PALLET_WIDE,2,Not Blocked,no,37,,Owned,no,27/06/2009
FRLEH0001,MSWU5580001,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,97,,Owned,no,11/05/2009
FRLEH0001,CSQU5966726,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,27,,Owned,no,09/08/2001
FRLEH0001,MSFU9527974,40PW,HC_PALLET_WIDE,2,Not Blocked,no,73,,Owned,no,12/06/2002
FRLEH0001,CJYU1705489,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,23,,Owned,no,24/03/1983
FRLEH0001,HLBU7472883,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,49,,Owned,no,28/02/1984
FRLEH0001,HLBU9615959,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,57,,Owned,no,31/07/2008
FRLEH0001,HLXU1913964,40PW,HC_PALLET_WIDE,2,Not Blocked,no,56,,Eligible for offhire,no,28/11/1988
FRLEH0001,SCMU8440168,40PW,HC_PALLET_WIDE,2,Not Blocked,no,49,,Owned,no,16/09/2016
FRLEH0001,HAMU9522011,40PW,HC_PALLET_WIDE,2,Not Blocked,no,2,,Owned,no,04/04/1986
FRLEH0001,CSQU8269986,45PW,HC_PALLET_WIDE,2,Not Blocked,no,81,,Owned,no,24/11/2013
FRLEH0001,CSQU8216226,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,90,,Owned,no,13/09/1989
FRLEH0001,ITAU7287431,45PW,HC_PALLET_WIDE,2,Not Blocked,no,2,,Owned,no,05/04/1989
FRLEH0001,ITAU6273630,20KL,TANK,1,Not Blocked,no,90,,Owned,no,14/02/2015
FRLEH0001,COZU8045395,20KL,TANK,1,Not Blocked,no,51,,Owned,no,03/08/1996
FRLEH0001,CSQU6639190,20KL,TANK,1,Not Blocked,no,90,,Eligible for offhire,no,09/12/2013
FRLEH0001,HAMU9601026,20KL,TANK,1,Not Blocked,yes,40,,Owned,no,17/01/2012
FRLEH0001,HLBU4886158,20KL,TANK,1,Not Blocked,yes,47,,Owned,no,17/02/1983
FRLEH0001,CJYU6088764,20KL,TANK,1,Not Blocked,yes,8,,Owned,no,04/08/2001
FRLEH0001,HPJU1839136,20KL,TANK,1,Not Blocked,yes,46,,Owned,no,02/10/1994
FRLEH0001,HPJU7859987,20KL,TANK,1,Not Blocked,yes,1,,Owned,no,03/12/1985
FRLEH0001,CJYU3439799,20KL,TANK,1,Not Blocked,no,25,,Owned,no,26/11/1981
FRLEH0001,MSFU4500780,20KL,TANK,1,Not Blocked,no,1,,Owned,no,22/12/1995
FRLEH0001,COZU1183677,20KL,TANK,1,Not Blocked,yes,70,,Owned,no,24/05/2012
FRLEH0001,CSNU5626858,20KL,TANK,1,Not Blocked,yes,69,,Owned,no,05/08/2011
FRLEH0001,CSQU6807028,20KL,TANK,1,Not Blocked,no,39,,Owned,no,12/05/1988
FRLEH0001,CJYU1042801,20KL,TANK,1,Not Blocked,yes,43,,Owned,no,19/10/2010
FRLEH0001,COZU8148965,20KL,TANK,1,Damaged,no,48,,Owned,no,11/11/1994
FRLEH0001,HPJU5299557,20KL,TANK,1,Not Blocked,yes,63,,Owned,no,14/09/1993
FRLEH0001,COZU3064528,20KL,TANK,1,Not Blocked,yes,4,,Owned,no,19/12/2000
FRLEH0001,ITAU6304373,20KL,TANK,1,Not Blocked,no,87,,Owned,no,12/02/1979
FRLEH0001,CSNU6882503,20KL,TANK,1,Not Blocked,no,35,,Owned,no,28/08/2013
FRLEH0001,COZU6885447,20KL,TANK,1,Not Blocked,yes,0,,Owned,no,30/12/1989
FRLEH0001,ITAU7375204,20KL,TANK,1,Not Blocked,yes,82,,Owned,no,11/06/2012
FRLEH0001,HAMU8548474,20KL,TANK,1,Not Blocked,yes,68,,Owned,no,09/08/2001
FRLEH0001,HAMU1487019,20KL,TANK,1,Not Blocked,no,17,,Eligible for offhire,no,09/09/1979
FRLEH0001,TLEU1199282,20KL,TANK,1,Not Blocked,no,58,,Eligible for offhire,no,15/07/1992
FRLEH0001,CSNU3269557,20KL,TANK,1,Not Blocked,yes,16,,Owned,no,17/06/2004
FRLEH0001,MSAU8218350,20KL,TANK,1,Not Blocked,no,38,,Owned,no,03/10/1982
FRLEH0001,HLBU4245355,20KL,TANK,1,Out of Fleet,no,51,,Owned,no,09/05/2011
FRLEH0001,MRKU5183886,20KL,TANK,1,Not Blocked,yes,71,,Owned,no,02/12/1981
FRLEH0001,CSQU1813267,20KL,TANK,1,Damaged,no,72,,Owned,no,24/08/2003
FRLEH0001,MSAU3686996,20KL,TANK,1,Not Blocked,no,76,,Owned,no,15/07/1979
FRLEH0001,MSWU6506422,20KL,TANK,1,Not Blocked,no,60,,Owned,no,24/08/1990
FRLEH0001,COZU2883413,20KL,TANK,1,Not Blocked,no,12,,Owned,no,13/11/2009
FRLEH0001,MRKU3678586,20KL,TANK,1,Not Blocked,no,48,,Owned,no,19/06/2005
FRLEH0001,MSFU4145637,20KL,TANK,1,Not Blocked,yes,58,,Owned,no,18/10/1995
FRLEH0001,HLBU1001570,20KL,TANK,1,Not Blocked,yes,41,,Owned,no,21/01/2007
FRLEH0001,ITAU2476003,20KL,TANK,1,Out of Fleet,no,11,,Owned,no,11/11/2015
FRLEH0001,MSWU7416140,20KL,TANK,1,Not Blocked,no,20,,Owned,no,01/09/1993
FRLEH0001,HPJU3029780,20KL,TANK,1,Not Blocked,no,66,,Owned,no,04/04/1991
FRLEH0001,HAMU6181818,20KL,TANK,1,Damaged,yes,93,,Owned,no,28/08/1983
FRLEH0001,CJYU6889057,20KL,TANK,1,Not Blocked,yes,52,,Owned,no,30/10/2018
FRLEH0001,COZU2405275,20KL,TANK,1,Out of Fleet,no,84,,Owned,no,07/10/1980
FRLEH0001,CJYU9587795,20KL,TANK,1,Not Blocked,yes,55,,Owned,no,23/02/2009
FRLEH0001,CJYU1966106,20KL,TANK,1,Not Blocked,yes,87,,Eligible for offhire,no,16/01/1986
FRLEH0001,CJYU1507931,20KL,TANK,1,Not Blocked,yes,89,,Owned,no,04/07/1995
FRLEH0001,MRKU6520375,20KL,TANK,1,Not Blocked,no,38,,Owned,no,22/03/1999
FRLEH0002,MRKU6438785,20GP,STANDARD,1,Not Blocked,no,66,,Owned,no,24/07/1981
FRLEH0002,SCMU5897473,20GP,STANDARD,1,Not Blocked,yes,68,,Owned,no,16/11/2016
FRLEH0002,MSFU8513853,20GP,STANDARD,1,Not Blocked,yes,49,,Owned,no,23/06/2017
FRLEH0002,MSAU2029056,20GP,STANDARD,1,Not Blocked,no,98,,Owned,no,20/08/2009
FRLEH0002,MRKU3982262,20GP,STANDARD,1,Not Blocked,yes,36,,Owned,no,09/04/2008
FRLEH0002,CSQU8956663,20GP,STANDARD,1,Not Blocked,no,100,,Owned,no,24/12/1985
FRLEH0002,MSWU7772791,20GP,STANDARD,1,Not Blocked,yes,97,,Owned,no,06/09/2012
FRLEH0002,MSAU2442586,20GP,STANDARD,1,Out of Fleet,yes,2,,Owned,no,15/04/2004
FRLEH0002,MSFU5367829,20GP,STANDARD,1,Not Blocked,no,67,,Owned,no,14/10/1987
FRLEH0002,COZU3459202,20GP,STANDARD,1,Not Blocked,yes,23,,Owned,no,02/06/2006
FRLEH0002,MSWU9545909,20GP,STANDARD,1,Not Blocked,no,9,,Owned,no,03/02/2016
FRLEH0002,SCMU8421958,20GP,STANDARD,1,Not Blocked,no,38,,Eligible for offhire,no,05/10/2005
FRLEH0002,CJYU7852308,20GP,STANDARD,1,Not Blocked,no,30,,Owned,no,19/09/1985
FRLEH0002,ITAU8317205,20GP,STANDARD,1,Not Blocked,no,75,,Owned,no,16/07/2009
FRLEH0002,HPJU7318652,20GP,STANDARD,1,Not Blocked,yes,35,,Owned,no,22/08/1980
FRLEH0002,HPJU2310456,20GP,STANDARD,1,Not Blocked,no,77,,Owned,no,08/12/1980
FRLEH0002,CSNU6677840,20GP,STANDARD,1,Not Blocked,no,42,,Owned,no,05/04/1986
FRLEH0002,ITAU4355870,20GP,STANDARD,1,Not Blocked,yes,3,,Owned,no,01/09/2005
FRLEH0002,TLEU7239516,20GP,STANDARD,1,Not Blocked,no,3,,Owned,no,12/01/2005
FRLEH0002,MSWU2001414,20GP,STANDARD,1,Not Blocked,no,62,,Owned,no,03/04/2017
FRLEH0002,COZU3931988,20GP,STANDARD,1,Not Blocked,yes,48,,Eligible for offhire,no,22/02/1982
FRLEH0002,MSFU6927402,20GP,STANDARD,1,Not Blocked,no,11,,Owned,no,19/09/1980
FRLEH0002,CSNU1956866,20GP,STANDARD,1,Not Blocked,no,36,,Eligible for offhire,no,13/05/2012
FRLEH0002,MSFU2536970,20GP,STANDARD,1,Not Blocked,no,30,,Owned,no,01/09/1997
FRLEH0002,HLBU1747325,20GP,STANDARD,1,Not Blocked,yes,15,,Owned,no,02/04/2016
FRLEH0002,HPJU4511669,20GP,STANDARD,1,Not Blocked,no,37,,Owned,no,22/12/1979
FRLEH0002,MSAU5764147,20GP,STANDARD,1,Not Blocked,no,21,,Owned,no,21/12/1997
FRLEH0002,HLXU5360992,20GP,STANDARD,1,Not Blocked,yes,45,,Owned,no,16/11/2009
FRLEH0002,HLXU7741860,20GP,STANDARD,1,Not Blocked,no,34,,Owned,no,06/10/2007
FRLEH0002,ITAU5068602,20GP,STANDARD,1,Not Blocked,yes,55,,Owned,no,14/01/1998
FRLEH0002,COZU5555704,20GP,STANDARD,1,Not Blocked,no,55,,Owned,no,02/07/2012
FRLEH0002,HPJU8016706,20GP,STANDARD,1,Not Blocked,no,44,,Owned,no,22/02/2003
FRLEH0002,HLXU5805945,20GP,STANDARD,1,Not Blocked,no,72,,Owned,no,06/12/2017
FRLEH0002,COZU9739689,20GP,STANDARD,1,Not Blocked,yes,16,,Owned,no,16/05/1987
FRLEH0002,COZU9425643,20GP,STANDARD,1,Not Blocked,yes,86,,Owned,no,15/07/2008
FRLEH0002,CSQU5776374,20GP,STANDARD,1,Not Blocked,no,64,,Owned,no,04/11/2018
FRLEH0002,CJYU1406677,20GP,STANDARD,1,Not Blocked,yes,25,,Owned,no,19/01/2004
FRLEH0002,ITAU3822966,20GP,STANDARD,1,Not Blocked,yes,84,,Owned,no,07/11/1991
FRLEH0002,HPJU7003425,20GP,STANDARD,1,Not Blocked,yes,67,,Owned,no,10/09/2008
FRLEH0002,COZU3811189,20GP,STANDARD,1,Damaged,no,55,,Owned,no,01/04/1985
FRLEH0002,HLBU4286844,20GP,STANDARD,1,Not Blocked,no,98,,Owned,no,10/08/1988
FRLEH0002,MSFU1847230,20GP,STANDARD,1,Not Blocked,yes,9,,Owned,no,12/09/2003
FRLEH0002,MSFU9314032,20GP,STANDARD,1,Not Blocked,no,54,,Owned,no,21/09/1990
FRLEH0002,COZU6570790,20GP,STANDARD,1,Not Blocked,yes,61,,Owned,no,30/08/1988
FRLEH0002,HAMU6860986,20GP,STANDARD,1,Not Blocked,no,90,,Owned,no,08/12/1987
FRLEH0002,SCMU5390309,20GP,STANDARD,1,Not Blocked,no,87,,Owned,no,17/12/1979
FRLEH0002,HLXU4758070,20GP,STANDARD,1,Not Blocked,yes,71,,Owned,no,22/05/2004
FRLEH0002,CJYU9570704,20GP,STANDARD,1,Not Blocked,yes,0,,Owned,no,16/07/1993
FRLEH0002,MSAU4779890,20GP,STANDARD,1,Not Blocked,no,89,,Owned,no,09/04/2008
FRLEH0002,HLXU3600061,20GP,STANDARD,1,Not Blocked,no,48,,Owned,no,28/07/1989
FRLEH0002,HAMU5032217,20GP,STANDARD,1,Not Blocked,no,0,,Owned,no,16/12/1994
FRLEH0002,CJYU6923908,20GP,STANDARD,1,Not Blocked,yes,53,,Owned,no,10/09/1999
FRLEH0002,TLEU9902667,20GP,STANDARD,1,Not Blocked,yes,85,,Owned,no,07/02/1992
FRLEH0002,CJYU3207204,20GP,STANDARD,1,Not Blocked,no,32,,Owned,no,01/06/1992
FRLEH0002,HPJU6098224,20GP,STANDARD,1,Out of Fleet,no,50,,Owned,no,04/06/1983
FRLEH0002,TLEU1918772,20GP,STANDARD,1,Not Blocked,no,83,,Eligible for offhire,no,11/05/1998
FRLEH0002,HLBU2429201,20GP,STANDARD,1,Out of Fleet,no,15,,Owned,no,24/11/1980
FRLEH0002,MSFU2790673,20GP,STANDARD,1,Not Blocked,no,41,,Owned,no,14/04/1986
FRLEH0002,HLXU8543600,20GP,STANDARD,1,Not Blocked,yes,52,,Owned,no,25/12/2005
FRLEH0002,HLXU2588568,20GP,STANDARD,1,Not Blocked,yes,63,,Owned,no,12/09/1982
FRLEH0002,MSAU1866145,20GP,STANDARD,1,Not Blocked,yes,91,,Owned,no,21/03/1989
FRLEH0002,MSAU5025658,20GP,STANDARD,1,Not Blocked,no,4,,Owned,no,28/11/2009
FRLEH0002,HAMU9534178,20GP,STANDARD,1,Not Blocked,yes,60,,Owned,no,23/02/1993
FRLEH0002,COZU1702513,20GP,STANDARD,1,Not Blocked,no,81,,Owned,no,28/11/2000
FRLEH0002,SCMU5401507,20GP,STANDARD,1,Not Blocked,no,11,,Owned,no,23/10/2017
FRLEH0002,CJYU7652325,20GP,STANDARD,1,Not Blocked,yes,18,,Owned,no,17/12/1981
FRLEH0002,MSAU2679825,20GP,STANDARD,1,Not Blocked,yes,86,,Owned,no,30/06/2017
FRLEH0002,HLBU9237609,20GP,STANDARD,1,Not Blocked,no,82,,Owned,no,03/08/1992
FRLEH0002,HLBU6298304,20GP,STANDARD,1,Not Blocked,yes,18,,Owned,no,04/08/2015
FRLEH0002,SCMU6206215,20GP,STANDARD,1,Not Blocked,yes,80,,Owned,no,14/03/1981
FRLEH0002,MSWU8877627,20GP,STANDARD,1,Not Blocked,no,16,,Owned,no,30/11/2008
FRLEH0002,HAMU1651090,20GP,STANDARD,1,Not Blocked,yes,73,,Owned,no,22/07/2007
FRLEH0002,HLBU9648900,20GP,STANDARD,1,Not Blocked,no,53,,Owned,no,27/01/1996
FRLEH0002,ITAU5999244,20GP,STANDARD,1,Out of Fleet,yes,70,,Owned,no,18/05/2009
FRLEH0002,CSNU2430781,20GP,STANDARD,1,Out of Fleet,yes,36,,Owned,no,18/09/1986
FRLEH0002,MRKU9679606,20GP,STANDARD,1,Not Blocked,yes,57,,Owned,no,17/07/1988
FRLEH0002,CSQU5514311,20GP,STANDARD,1,Not Blocked,no,70,,Owned,no,04/05/2010
FRLEH0002,TLEU7210721,20GP,STANDARD,1,Not Blocked,no,13,,Owned,no,09/03/2006
FRLEH0002,TLEU9786958,20GP,STANDARD,1,Not Blocked,no,89,,Owned,no,08/09/2005
FRLEH0002,MSWU1775816,20GP,STANDARD,1,Damaged,no,61,,Owned,no,03/03/2010
FRLEH0002,HAMU8032175,20GP,STANDARD,1,Not Blocked,yes,1,,Owned,no,31/01/2011
FRLEH0002,HLBU4898482,40GP,STANDARD,2,Not Blocked,yes,33,,Owned,no,17/04/2014
FRLEH0002,CSNU8599728,40GP,STANDARD,2,Not Blocked,yes,22,,Owned,no,02/08/2015
FRLEH0002,MSWU8652953,40HC,STANDARD,2,Not Blocked,yes,9,,Owned,no,21/08/1979
FRLEH0002,SCMU2453828,40HC,STANDARD,2,Out of Fleet,yes,22,,Owned,no,12/12/1982
FRLEH0002,MRKU4295770,40HC,STANDARD,2,Not Blocked,no,31,,Owned,no,08/11/1997
FRLEH0002,HAMU9288575,40HC,STANDARD,2,Not Blocked,no,20,,Owned,no,26/03/1996
FRLEH0002,HPJU5577439,40HC,STANDARD,2,Not Blocked,no,70,,Owned,no,14/09/2014
FRLEH0002,HLBU7487445,40HC,STANDARD,2,Not Blocked,yes,64,,Owned,no,01/12/2007
FRLEH0002,HLXU2130295,40HC,STANDARD,2,Not Blocked,yes,20,,Owned,no,08/10/2009
FRLEH0002,MSWU1741328,40HC,STANDARD,2,Not Blocked,yes,93,,Owned,no,18/05/2019
FRLEH0002,MSFU5102214,40HC,STANDARD,2,Not Blocked,no,5,,Owned,no,02/04/1995
FRLEH0002,TLEU6272363,40HC,STANDARD,2,Not Blocked,no,48,,Owned,no,21/05/1997
FRLEH0002,HAMU6002977,40HC,STANDARD,2,Not Blocked,yes,43,,Owned,no,12/11/1983
FRLEH0002,MSWU5153478,40HC,STANDARD,2,Not Blocked,no,64,,Owned,no,03/02/2014
FRLEH0002,HAMU2664040,40HC,STANDARD,2,Not Blocked,yes,4,,Owned,no,19/01/1989
FRLEH0002,MSFU3679756,40HC,STANDARD,2,Not Blocked,yes,48,,Owned,no,10/08/1995
FRLEH0002,TLEU7096953,40HC,STANDARD,2,Not Blocked,yes,44,,Owned,no,17/09/1999
FRLEH0002,MSWU9773680,40HC,STANDARD,2,Not Blocked,no,99,,Owned,no,08/03/1991
FRLEH0002,HPJU1443615,40HC,STANDARD,2,Not Blocked,no,67,,Owned,no,13/08/2013
FRLEH0002,CSQU7206116,40HC,STANDARD,2,Not Blocked,no,65,,Owned,no,23/12/2005
FRLEH0002,MRKU9752867,40HC,STANDARD,2,Not Blocked,yes,26,,Owned,no,16/09/2004
FRLEH0002,MSAU2221190,40HC,STANDARD,2,Not Blocked,yes,33,,Eligible for offhire,no,21/02/1981
FRLEH0002,HLBU7741037,40HC,STANDARD,2,Not Blocked,yes,19,,Owned,no,07/11/1997
FRLEH0002,HPJU3605822,40HC,STANDARD,2,Not Blocked,yes,12,,Owned,no,23/07/2017
FRLEH0002,HAMU4001841,40HC,STANDARD,2,Not Blocked,no,38,,Owned,no,02/12/2018
FRLEH0002,MRKU2767613,40HC,STANDARD,2,Not Blocked,no,51,,Owned,no,02/06/1993
FRLEH0002,CSNU7762975,40HC,STANDARD,2,Not Blocked,yes,10,,Owned,no,15/04/2019
FRLEH0002,HLBU3655090,40HC,STANDARD,2,Not Blocked,yes,71,,Owned,no,24/12/2015
FRLEH0002,HAMU9638225,40HC,STANDARD,2,Not Blocked,yes,21,,Owned,no,14/02/1998
FRLEH0002,MSAU9751039,40HC,STANDARD,2,Not Blocked,yes,81,,Owned,no,17/08/2006
FRLEH0002,MSWU3861185,40HC,STANDARD,2,Not Blocked,yes,62,,Owned,no,03/09/2013
FRLEH0002,TLEU7239882,40HC,STANDARD,2,Not Blocked,no,25,,Owned,no,17/03/1989
FRLEH0002,TLEU5619566,40HC,STANDARD,2,Not Blocked,no,61,,Eligible for offhire,no,11/03/2002
FRLEH0002,COZU7793069,40HC,STANDARD,2,Not Blocked,no,62,,Owned,no,08/02/1992
FRLEH0002,CSNU4058029,40HC,STANDARD,2,Not Blocked,yes,18,,Owned,no,11/11/2001
FRLEH0002,MRKU4355568,40HC,STANDARD,2,Not Blocked,yes,83,,Owned,no,20/07/2014
FRLEH0002,SCMU1863706,40HC,STANDARD,2,Not Blocked,no,91,,Owned,no,26/07/1994
